crop,location,year,month,season,avg_market_price,prev_demand,festival_flag,rainfall_mm,temperature_c,demand_kg
Brinjal,Chennai,2022,7,Monsoon,26.21,1127,0,191.7,23.3,1359.0
Brinjal,Chennai,2022,8,Monsoon,22.68,1359,0,187.7,31.9,2028.0
Brinjal,Chennai,2022,9,Monsoon,23.43,2028,0,146.9,35.0,2154.0
Brinjal,Chennai,2022,10,Autumn,24.41,2154,1,64.5,38.3,3082.0
Brinjal,Chennai,2022,11,Autumn,26.15,3082,1,0.0,36.7,3284.0
Brinjal,Chennai,2022,12,Winter,23.21,3284,0,41.4,36.4,3017.0
Brinjal,Chennai,2023,1,Winter,24.83,3017,0,7.7,36.9,2644.0
Brinjal,Chennai,2023,2,Winter,27.65,2644,0,16.0,31.0,2076.0
Brinjal,Chennai,2023,3,Summer,27.23,2076,0,45.9,24.6,1666.0
Brinjal,Chennai,2023,4,Summer,26.7,1666,0,4.0,22.5,1157.0
Brinjal,Chennai,2023,5,Summer,26.78,1157,0,72.0,21.2,1028.0
Brinjal,Chennai,2023,6,Monsoon,26.88,1028,0,145.9,21.7,1006.0
Brinjal,Chennai,2023,7,Monsoon,25.34,1006,0,233.7,23.4,1258.0
Brinjal,Chennai,2023,8,Monsoon,26.04,1258,0,224.5,28.0,1753.0
Brinjal,Chennai,2023,9,Monsoon,26.42,1753,0,152.3,36.4,2172.0
Brinjal,Chennai,2023,10,Autumn,24.33,2172,1,69.5,35.0,3017.0
Brinjal,Chennai,2023,11,Autumn,24.57,3017,1,17.2,36.5,3226.0
Brinjal,Chennai,2023,12,Winter,23.0,3226,0,22.2,36.0,3070.0
Brinjal,Chennai,2024,1,Winter,27.65,3070,0,28.8,36.2,2456.0
Brinjal,Chennai,2024,2,Winter,27.25,2456,0,42.5,27.8,1993.0
Brinjal,Chennai,2024,3,Summer,28.27,1993,0,6.0,26.4,1677.0
Brinjal,Chennai,2024,4,Summer,28.23,1677,0,23.2,22.4,1269.0
Brinjal,Chennai,2024,5,Summer,28.87,1269,0,74.7,21.3,830.0
Brinjal,Chennai,2024,6,Monsoon,27.88,830,0,145.3,20.1,1212.0
Brinjal,Chennai,2024,7,Monsoon,28.0,1212,0,186.8,25.7,1095.0
Brinjal,Chennai,2024,8,Monsoon,22.15,1095,0,186.0,30.5,1659.0
Brinjal,Chennai,2024,9,Monsoon,25.99,1659,0,163.8,36.0,2311.0
Brinjal,Chennai,2024,10,Autumn,24.48,2311,1,69.8,38.6,3158.0
Brinjal,Chennai,2024,11,Autumn,26.85,3158,1,10.5,40.9,3587.0
Brinjal,Chennai,2024,12,Winter,26.71,3587,0,13.9,36.4,3017.0
Cauliflower,Delhi,2022,1,Winter,27.97,2750,0,24.9,33.5,3810.0
Cauliflower,Delhi,2022,2,Winter,30.26,3810,0,29.5,32.1,3797.0
Cauliflower,Delhi,2022,3,Summer,31.79,3797,0,0.0,25.8,2785.0
Cauliflower,Delhi,2022,4,Summer,30.47,2785,0,19.1,24.3,2399.0
Cauliflower,Delhi,2022,5,Summer,31.91,2399,0,55.6,19.5,1140.0
Cauliflower,Delhi,2022,6,Monsoon,31.87,1140,0,144.3,22.1,920.0
Cauliflower,Delhi,2022,7,Monsoon,31.9,920,0,200.7,24.9,1588.0
Cauliflower,Delhi,2022,8,Monsoon,27.79,1588,0,204.2,30.1,1598.0
Cauliflower,Delhi,2022,9,Monsoon,28.77,1598,0,144.1,33.7,2725.0
Cauliflower,Delhi,2022,10,Autumn,26.28,2725,1,85.3,37.6,4341.0
Cauliflower,Delhi,2022,11,Autumn,28.38,4341,1,19.3,36.4,5265.0
Cauliflower,Delhi,2022,12,Winter,27.01,5265,0,0.0,36.6,4952.0
Cauliflower,Delhi,2023,1,Winter,29.24,4952,0,12.3,33.3,4434.0
Cauliflower,Delhi,2023,2,Winter,26.95,4434,0,28.1,28.3,4034.0
Cauliflower,Delhi,2023,3,Summer,28.93,4034,0,23.8,26.9,2919.0
Cauliflower,Delhi,2023,4,Summer,32.27,2919,0,40.4,19.9,2201.0
Cauliflower,Delhi,2023,5,Summer,29.99,2201,0,79.5,20.0,1296.0
Cauliflower,Delhi,2023,6,Monsoon,32.26,1296,0,127.9,20.8,966.0
Cauliflower,Delhi,2023,7,Monsoon,31.77,966,0,178.1,26.5,1200.0
Cauliflower,Delhi,2023,8,Monsoon,31.19,1200,0,202.4,31.6,1694.0
Cauliflower,Delhi,2023,9,Monsoon,29.63,1694,0,128.0,34.3,2406.0
Cauliflower,Delhi,2023,10,Autumn,29.39,2406,1,73.2,38.7,3943.0
Cauliflower,Delhi,2023,11,Autumn,28.71,3943,1,9.0,40.6,4821.0
Cauliflower,Delhi,2023,12,Winter,28.05,4821,0,17.1,35.2,4664.0
Cauliflower,Delhi,2024,1,Winter,27.45,4664,0,11.4,36.9,4596.0
Cauliflower,Delhi,2024,2,Winter,29.66,4596,0,52.8,31.6,3703.0
Cauliflower,Delhi,2024,3,Summer,29.61,3703,0,0.0,24.9,2834.0
Cauliflower,Delhi,2024,4,Summer,32.11,2834,0,15.1,22.1,1761.0
Cauliflower,Delhi,2024,5,Summer,31.8,1761,0,56.4,20.8,1484.0
Cauliflower,Delhi,2024,6,Monsoon,32.89,1484,0,150.8,19.8,969.0
Cauliflower,Delhi,2024,7,Monsoon,34.53,969,0,192.0,23.7,707.0
Cauliflower,Delhi,2024,8,Monsoon,32.28,707,0,203.8,30.3,1666.0
Cauliflower,Delhi,2024,9,Monsoon,32.12,1666,0,155.7,33.7,2265.0
Cauliflower,Delhi,2024,10,Autumn,28.26,2265,1,69.0,35.9,3970.0
Cauliflower,Delhi,2024,11,Autumn,29.77,3970,1,25.5,36.4,4837.0
Cauliflower,Delhi,2024,12,Winter,27.27,4837,0,39.2,37.3,4730.0
Cauliflower,Mumbai,2022,1,Winter,27.38,2970,0,6.3,36.4,4294.0
Cauliflower,Mumbai,2022,2,Winter,26.17,4294,0,28.9,28.5,4186.0
Cauliflower,Mumbai,2022,3,Summer,29.96,4186,0,3.5,23.8,3324.0
Cauliflower,Mumbai,2022,4,Summer,28.34,3324,0,1.2,21.3,2595.0
Cauliflower,Mumbai,2022,5,Summer,31.01,2595,0,80.2,20.4,1231.0
Cauliflower,Mumbai,2022,6,Monsoon,31.05,1231,0,137.2,22.4,897.0
Cauliflower,Mumbai,2022,7,Monsoon,29.97,897,0,197.6,25.6,975.0
Cauliflower,Mumbai,2022,8,Monsoon,30.18,975,0,187.5,30.3,1649.0
Cauliflower,Mumbai,2022,9,Monsoon,29.35,1649,0,129.6,33.0,2867.0
Cauliflower,Mumbai,2022,10,Autumn,28.29,2867,1,68.9,37.2,4181.0
Cauliflower,Mumbai,2022,11,Autumn,26.44,4181,1,39.6,39.3,5390.0
Cauliflower,Mumbai,2022,12,Winter,26.88,5390,0,12.1,39.8,5172.0
Cauliflower,Mumbai,2023,1,Winter,28.5,5172,0,28.6,33.4,4896.0
Cauliflower,Mumbai,2023,2,Winter,28.78,4896,0,0.0,30.4,4230.0
Cauliflower,Mumbai,2023,3,Summer,31.55,4230,0,20.5,25.9,2997.0
Cauliflower,Mumbai,2023,4,Summer,31.19,2997,0,14.9,23.2,2216.0
Cauliflower,Mumbai,2023,5,Summer,32.72,2216,0,107.9,21.9,1285.0
Cauliflower,Mumbai,2023,6,Monsoon,32.36,1285,0,132.4,21.7,974.0
Cauliflower,Mumbai,2023,7,Monsoon,30.61,974,0,199.9,25.2,1000.0
Cauliflower,Mumbai,2023,8,Monsoon,29.11,1000,0,204.7,31.3,1770.0
Cauliflower,Mumbai,2023,9,Monsoon,29.41,1770,0,137.5,35.2,2908.0
Cauliflower,Mumbai,2023,10,Autumn,29.69,2908,1,60.3,38.1,4207.0
Cauliflower,Mumbai,2023,11,Autumn,27.51,4207,1,18.9,38.6,5325.0
Cauliflower,Mumbai,2023,12,Winter,28.79,5325,0,36.7,36.9,5142.0
Cauliflower,Mumbai,2024,1,Winter,27.09,5142,0,0.0,35.3,4982.0
Cauliflower,Mumbai,2024,2,Winter,27.89,4982,0,12.4,30.0,4269.0
Cauliflower,Mumbai,2024,3,Summer,29.72,4269,0,33.9,24.3,3338.0
Cauliflower,Mumbai,2024,4,Summer,34.26,3338,0,27.2,18.6,2246.0
Cauliflower,Mumbai,2024,5,Summer,29.47,2246,0,77.0,20.8,1539.0
Cauliflower,Mumbai,2024,6,Monsoon,31.99,1539,0,138.8,23.0,1012.0
Cauliflower,Mumbai,2024,7,Monsoon,30.41,1012,0,182.2,26.8,1456.0
Cauliflower,Mumbai,2024,8,Monsoon,33.22,1456,0,227.4,32.4,1630.0
Cauliflower,Mumbai,2024,9,Monsoon,28.4,1630,0,164.8,34.4,2870.0
Cauliflower,Mumbai,2024,10,Autumn,27.99,2870,1,83.5,37.7,4287.0
Cauliflower,Mumbai,2024,11,Autumn,26.83,4287,1,0.0,40.4,5489.0
Cauliflower,Mumbai,2024,12,Winter,29.17,5489,0,7.3,35.7,5059.0
Cauliflower,Pune,2022,1,Winter,26.32,2200,0,32.6,32.6,2913.0
Cauliflower,Pune,2022,2,Winter,30.89,2913,0,0.0,32.7,2899.0
Cauliflower,Pune,2022,3,Summer,30.01,2899,0,7.6,25.1,2263.0
Cauliflower,Pune,2022,4,Summer,28.81,2263,0,23.6,22.2,1557.0
Cauliflower,Pune,2022,5,Summer,30.83,1557,0,71.0,19.5,924.0
Cauliflower,Pune,2022,6,Monsoon,30.18,924,0,149.2,24.3,794.0
Cauliflower,Pune,2022,7,Monsoon,30.24,794,0,167.0,24.8,1037.0
Cauliflower,Pune,2022,8,Monsoon,31.64,1037,0,164.5,29.9,1129.0
Cauliflower,Pune,2022,9,Monsoon,29.05,1129,0,144.1,35.0,2103.0
Cauliflower,Pune,2022,10,Autumn,27.47,2103,1,73.3,39.8,3161.0
Cauliflower,Pune,2022,11,Autumn,28.06,3161,1,16.6,37.3,3953.0
Cauliflower,Pune,2022,12,Winter,25.56,3953,0,9.9,38.5,3938.0
Cauliflower,Pune,2023,1,Winter,27.68,3938,0,12.8,36.2,3716.0
Cauliflower,Pune,2023,2,Winter,28.99,3716,0,22.7,31.1,2910.0
Cauliflower,Pune,2023,3,Summer,30.79,2910,0,35.1,25.4,2407.0
Cauliflower,Pune,2023,4,Summer,31.44,2407,0,8.4,20.8,1564.0
Cauliflower,Pune,2023,5,Summer,32.57,1564,0,80.6,20.7,1006.0
Cauliflower,Pune,2023,6,Monsoon,31.69,1006,0,151.6,21.6,816.0
Cauliflower,Pune,2023,7,Monsoon,31.2,816,0,193.1,26.3,769.0
Cauliflower,Pune,2023,8,Monsoon,30.63,769,0,219.7,31.8,1186.0
Cauliflower,Pune,2023,9,Monsoon,30.11,1186,0,136.8,34.2,2003.0
Cauliflower,Pune,2023,10,Autumn,30.21,2003,1,77.8,36.1,3161.0
Cauliflower,Pune,2023,11,Autumn,30.27,3161,1,5.2,41.0,3990.0
Cauliflower,Pune,2023,12,Winter,29.95,3990,0,30.6,38.9,3845.0
Cauliflower,Pune,2024,1,Winter,30.56,3845,0,0.1,37.5,3478.0
Cauliflower,Pune,2024,2,Winter,29.32,3478,0,4.6,30.8,3106.0
Cauliflower,Pune,2024,3,Summer,29.01,3106,0,31.2,24.7,2455.0
Cauliflower,Pune,2024,4,Summer,29.55,2455,0,12.0,22.4,1624.0
Cauliflower,Pune,2024,5,Summer,30.97,1624,0,77.3,21.9,846.0
Cauliflower,Pune,2024,6,Monsoon,32.87,846,0,147.5,23.0,528.0
Cauliflower,Pune,2024,7,Monsoon,32.36,528,0,198.3,27.8,437.0
Cauliflower,Pune,2024,8,Monsoon,29.63,437,0,196.9,33.1,1113.0
Cauliflower,Pune,2024,9,Monsoon,30.84,1113,0,143.9,34.6,2003.0
Cauliflower,Pune,2024,10,Autumn,29.54,2003,1,67.9,39.7,3142.0
Cauliflower,Pune,2024,11,Autumn,29.46,3142,1,10.0,36.3,4240.0
Cauliflower,Pune,2024,12,Winter,28.26,4240,0,26.9,38.8,3816.0
Cauliflower,Bangalore,2022,1,Winter,29.46,2530,0,34.8,37.5,3759.0
Cauliflower,Bangalore,2022,2,Winter,26.92,3759,0,20.5,30.3,3299.0
Cauliflower,Bangalore,2022,3,Summer,28.38,3299,0,3.1,25.6,2491.0
Cauliflower,Bangalore,2022,4,Summer,27.96,2491,0,19.4,21.7,1807.0
Cauliflower,Bangalore,2022,5,Summer,31.5,1807,0,61.8,20.1,844.0
Cauliflower,Bangalore,2022,6,Monsoon,30.55,844,0,117.5,22.2,798.0
Cauliflower,Bangalore,2022,7,Monsoon,30.19,798,0,185.8,24.1,806.0
Cauliflower,Bangalore,2022,8,Monsoon,29.53,806,0,217.1,29.5,1730.0
Cauliflower,Bangalore,2022,9,Monsoon,29.69,1730,0,144.4,35.3,2390.0
Cauliflower,Bangalore,2022,10,Autumn,28.12,2390,1,70.9,38.1,3637.0
Cauliflower,Bangalore,2022,11,Autumn,29.07,3637,1,24.9,42.0,4629.0
Cauliflower,Bangalore,2022,12,Winter,26.8,4629,0,32.8,36.5,4541.0
Cauliflower,Bangalore,2023,1,Winter,27.55,4541,0,42.3,33.3,4513.0
Cauliflower,Bangalore,2023,2,Winter,29.13,4513,0,21.4,32.7,3696.0
Cauliflower,Bangalore,2023,3,Summer,31.58,3696,0,15.4,26.9,2586.0
Cauliflower,Bangalore,2023,4,Summer,30.34,2586,0,14.7,23.6,1760.0
Cauliflower,Bangalore,2023,5,Summer,30.51,1760,0,81.7,22.7,1175.0
Cauliflower,Bangalore,2023,6,Monsoon,31.53,1175,0,129.2,20.9,798.0
Cauliflower,Bangalore,2023,7,Monsoon,29.64,798,0,179.4,24.4,958.0
Cauliflower,Bangalore,2023,8,Monsoon,27.91,958,0,164.4,28.5,1520.0
Cauliflower,Bangalore,2023,9,Monsoon,31.98,1520,0,120.2,34.5,2444.0
Cauliflower,Bangalore,2023,10,Autumn,27.46,2444,1,39.5,38.2,3571.0
Cauliflower,Bangalore,2023,11,Autumn,29.06,3571,1,18.3,40.8,4458.0
Cauliflower,Bangalore,2023,12,Winter,26.95,4458,0,30.6,34.4,4226.0
Cauliflower,Bangalore,2024,1,Winter,28.87,4226,0,21.2,34.2,4048.0
Cauliflower,Bangalore,2024,2,Winter,29.91,4048,0,20.3,30.8,3482.0
Cauliflower,Bangalore,2024,3,Summer,29.79,3482,0,26.0,26.7,2720.0
Cauliflower,Bangalore,2024,4,Summer,33.96,2720,0,37.4,20.6,1585.0
Cauliflower,Bangalore,2024,5,Summer,35.13,1585,0,61.4,19.6,921.0
Cauliflower,Bangalore,2024,6,Monsoon,32.43,921,0,139.8,21.6,654.0
Cauliflower,Bangalore,2024,7,Monsoon,32.15,654,0,191.9,20.2,794.0
Cauliflower,Bangalore,2024,8,Monsoon,31.17,794,0,209.4,32.0,1443.0
Cauliflower,Bangalore,2024,9,Monsoon,29.77,1443,0,130.8,35.7,2034.0
Cauliflower,Bangalore,2024,10,Autumn,29.96,2034,1,63.8,39.9,3822.0
Cauliflower,Bangalore,2024,11,Autumn,28.16,3822,1,8.8,40.6,4684.0
Cauliflower,Bangalore,2024,12,Winter,29.19,4684,0,23.3,38.8,4246.0
Cauliflower,Kolkata,2022,1,Winter,26.56,2420,0,33.2,37.1,3275.0
Cauliflower,Kolkata,2022,2,Winter,27.79,3275,0,27.5,29.5,3348.0
Cauliflower,Kolkata,2022,3,Summer,28.65,3348,0,13.2,25.1,2851.0
Cauliflower,Kolkata,2022,4,Summer,27.93,2851,0,20.5,20.4,1920.0
Cauliflower,Kolkata,2022,5,Summer,31.09,1920,0,49.6,18.7,1237.0
Cauliflower,Kolkata,2022,6,Monsoon,30.68,1237,0,141.8,22.6,882.0
Cauliflower,Kolkata,2022,7,Monsoon,29.86,882,0,202.9,21.6,934.0
Cauliflower,Kolkata,2022,8,Monsoon,30.66,934,0,187.7,30.1,1335.0
Cauliflower,Kolkata,2022,9,Monsoon,28.62,1335,0,169.9,36.2,2079.0
Cauliflower,Kolkata,2022,10,Autumn,26.08,2079,1,23.8,37.3,3587.0
Cauliflower,Kolkata,2022,11,Autumn,29.33,3587,1,22.3,40.0,4400.0
Cauliflower,Kolkata,2022,12,Winter,25.33,4400,0,54.2,38.1,4151.0
Cauliflower,Kolkata,2023,1,Winter,26.9,4151,0,14.4,35.4,3924.0
Cauliflower,Kolkata,2023,2,Winter,29.98,3924,0,17.6,29.3,3475.0
Cauliflower,Kolkata,2023,3,Summer,31.36,3475,0,37.5,25.0,2412.0
Cauliflower,Kolkata,2023,4,Summer,30.53,2412,0,0.0,20.4,1908.0
Cauliflower,Kolkata,2023,5,Summer,30.83,1908,0,57.6,20.3,1223.0
Cauliflower,Kolkata,2023,6,Monsoon,29.48,1223,0,140.1,21.4,736.0
Cauliflower,Kolkata,2023,7,Monsoon,30.1,736,0,211.5,25.6,992.0
Cauliflower,Kolkata,2023,8,Monsoon,32.49,992,0,185.1,32.1,1307.0
Cauliflower,Kolkata,2023,9,Monsoon,30.22,1307,0,124.8,37.9,2043.0
Cauliflower,Kolkata,2023,10,Autumn,30.68,2043,1,80.9,38.8,3349.0
Cauliflower,Kolkata,2023,11,Autumn,29.16,3349,1,24.8,37.2,4345.0
Cauliflower,Kolkata,2023,12,Winter,27.65,4345,0,24.2,37.6,4041.0
Cauliflower,Kolkata,2024,1,Winter,28.29,4041,0,31.9,36.7,3989.0
Cauliflower,Kolkata,2024,2,Winter,27.57,3989,0,26.5,30.0,3262.0
Cauliflower,Kolkata,2024,3,Summer,32.54,3262,0,8.3,22.3,2584.0
Cauliflower,Kolkata,2024,4,Summer,28.88,2584,0,19.6,18.9,1812.0
Cauliflower,Kolkata,2024,5,Summer,33.28,1812,0,96.1,20.0,992.0
Cauliflower,Kolkata,2024,6,Monsoon,31.82,992,0,148.1,24.0,605.0
Cauliflower,Kolkata,2024,7,Monsoon,33.6,605,0,215.1,25.6,601.0
Cauliflower,Kolkata,2024,8,Monsoon,32.04,601,0,215.0,30.4,1214.0
Cauliflower,Kolkata,2024,9,Monsoon,29.95,1214,0,139.7,34.5,2204.0
Cauliflower,Kolkata,2024,10,Autumn,27.35,2204,1,63.5,35.5,3308.0
Cauliflower,Kolkata,2024,11,Autumn,29.49,3308,1,29.3,37.3,4351.0
Cauliflower,Kolkata,2024,12,Winter,29.06,4351,0,19.0,38.5,3744.0
Cauliflower,Patna,2022,1,Winter,29.67,1650,0,15.1,35.1,2523.0
Cauliflower,Patna,2022,2,Winter,25.78,2523,0,0.0,29.5,2497.0
Cauliflower,Patna,2022,3,Summer,29.02,2497,0,35.2,26.0,1976.0
Cauliflower,Patna,2022,4,Summer,30.24,1976,0,38.2,23.9,1219.0
Cauliflower,Patna,2022,5,Summer,29.93,1219,0,78.1,22.2,722.0
Cauliflower,Patna,2022,6,Monsoon,29.37,722,0,164.3,24.7,479.0
Cauliflower,Patna,2022,7,Monsoon,29.47,479,0,199.1,26.2,725.0
Cauliflower,Patna,2022,8,Monsoon,32.07,725,0,200.2,30.8,812.0
Cauliflower,Patna,2022,9,Monsoon,28.55,812,0,146.0,32.6,1267.0
Cauliflower,Patna,2022,10,Autumn,27.59,1267,1,77.8,38.4,2357.0
Cauliflower,Patna,2022,11,Autumn,27.66,2357,1,31.4,37.3,3077.0
Cauliflower,Patna,2022,12,Winter,24.82,3077,0,0.0,38.8,2923.0
Cauliflower,Patna,2023,1,Winter,26.61,2923,0,2.5,36.6,2579.0
Cauliflower,Patna,2023,2,Winter,26.73,2579,0,22.0,29.4,2391.0
Cauliflower,Patna,2023,3,Summer,28.87,2391,0,0.0,23.9,1895.0
Cauliflower,Patna,2023,4,Summer,30.31,1895,0,39.4,23.9,991.0
Cauliflower,Patna,2023,5,Summer,32.86,991,0,72.5,23.2,681.0
Cauliflower,Patna,2023,6,Monsoon,34.07,681,0,129.4,21.4,271.0
Cauliflower,Patna,2023,7,Monsoon,30.53,271,0,176.6,26.9,358.0
Cauliflower,Patna,2023,8,Monsoon,29.99,358,0,216.8,30.7,688.0
Cauliflower,Patna,2023,9,Monsoon,31.64,688,0,178.0,34.5,1386.0
Cauliflower,Patna,2023,10,Autumn,30.86,1386,1,58.8,37.0,2469.0
Cauliflower,Patna,2023,11,Autumn,28.06,2469,1,0.0,39.8,2925.0
Cauliflower,Patna,2023,12,Winter,27.35,2925,0,23.9,35.8,2762.0
Cauliflower,Patna,2024,1,Winter,27.65,2762,0,12.5,34.4,2834.0
Cauliflower,Patna,2024,2,Winter,29.48,2834,0,27.4,32.7,2288.0
Cauliflower,Patna,2024,3,Summer,30.32,2288,0,46.4,24.6,1830.0
Cauliflower,Patna,2024,4,Summer,32.25,1830,0,1.4,23.3,1298.0
Cauliflower,Patna,2024,5,Summer,31.91,1298,0,79.9,22.9,647.0
Cauliflower,Patna,2024,6,Monsoon,30.3,647,0,178.9,19.9,514.0
Cauliflower,Patna,2024,7,Monsoon,33.47,514,0,218.2,25.8,251.0
Cauliflower,Patna,2024,8,Monsoon,32.53,251,0,186.4,27.2,582.0
Cauliflower,Patna,2024,9,Monsoon,32.06,582,0,128.1,35.3,1274.0
Cauliflower,Patna,2024,10,Autumn,29.4,1274,1,75.1,38.6,2220.0
Cauliflower,Patna,2024,11,Autumn,30.32,2220,1,28.5,39.9,2946.0
Cauliflower,Patna,2024,12,Winter,28.84,2946,0,2.5,38.8,2766.0
Cauliflower,Hyderabad,2022,1,Winter,28.62,2310,0,15.6,33.5,3140.0
Cauliflower,Hyderabad,2022,2,Winter,30.23,3140,0,5.1,29.5,3215.0
Cauliflower,Hyderabad,2022,3,Summer,30.68,3215,0,0.0,27.5,2315.0
Cauliflower,Hyderabad,2022,4,Summer,31.18,2315,0,0.0,22.1,1861.0
Cauliflower,Hyderabad,2022,5,Summer,27.08,1861,0,53.5,23.6,1127.0
Cauliflower,Hyderabad,2022,6,Monsoon,32.24,1127,0,141.0,23.9,841.0
Cauliflower,Hyderabad,2022,7,Monsoon,30.91,841,0,173.6,26.8,577.0
Cauliflower,Hyderabad,2022,8,Monsoon,29.35,577,0,162.9,31.6,1045.0
Cauliflower,Hyderabad,2022,9,Monsoon,28.67,1045,0,144.2,35.0,1751.0
Cauliflower,Hyderabad,2022,10,Autumn,27.51,1751,1,94.9,39.3,3265.0
Cauliflower,Hyderabad,2022,11,Autumn,27.83,3265,1,25.4,37.3,4011.0
Cauliflower,Hyderabad,2022,12,Winter,25.59,4011,0,18.9,36.0,4217.0
Cauliflower,Hyderabad,2023,1,Winter,25.41,4217,0,20.9,34.8,3801.0
Cauliflower,Hyderabad,2023,2,Winter,25.82,3801,0,26.9,30.3,3360.0
Cauliflower,Hyderabad,2023,3,Summer,28.76,3360,0,25.5,27.4,2245.0
Cauliflower,Hyderabad,2023,4,Summer,31.55,2245,0,5.0,20.6,1238.0
Cauliflower,Hyderabad,2023,5,Summer,31.15,1238,0,59.9,23.1,1057.0
Cauliflower,Hyderabad,2023,6,Monsoon,33.37,1057,0,122.7,19.8,690.0
Cauliflower,Hyderabad,2023,7,Monsoon,31.28,690,0,195.4,23.8,592.0
Cauliflower,Hyderabad,2023,8,Monsoon,31.2,592,0,211.7,34.1,1071.0
Cauliflower,Hyderabad,2023,9,Monsoon,31.86,1071,0,109.3,32.0,1773.0
Cauliflower,Hyderabad,2023,10,Autumn,30.92,1773,1,61.0,38.8,3208.0
Cauliflower,Hyderabad,2023,11,Autumn,27.35,3208,1,13.9,39.1,4113.0
Cauliflower,Hyderabad,2023,12,Winter,30.98,4113,0,26.2,38.1,3957.0
Cauliflower,Hyderabad,2024,1,Winter,29.81,3957,0,37.3,32.9,3622.0
Cauliflower,Hyderabad,2024,2,Winter,29.78,3622,0,25.9,31.0,3533.0
Cauliflower,Hyderabad,2024,3,Summer,31.64,3533,0,41.4,27.3,2780.0
Cauliflower,Hyderabad,2024,4,Summer,30.05,2780,0,0.0,24.3,1704.0
Cauliflower,Hyderabad,2024,5,Summer,30.45,1704,0,75.0,22.8,993.0
Cauliflower,Hyderabad,2024,6,Monsoon,33.5,993,0,148.7,21.9,1119.0
Cauliflower,Hyderabad,2024,7,Monsoon,30.25,1119,0,200.2,24.4,833.0
Cauliflower,Hyderabad,2024,8,Monsoon,32.07,833,0,179.8,30.7,1154.0
Cauliflower,Hyderabad,2024,9,Monsoon,30.4,1154,0,177.1,33.4,2025.0
Cauliflower,Hyderabad,2024,10,Autumn,30.31,2025,1,80.0,39.7,3458.0
Cauliflower,Hyderabad,2024,11,Autumn,30.34,3458,1,10.0,40.4,4399.0
Cauliflower,Hyderabad,2024,12,Winter,29.99,4399,0,0.0,36.4,3622.0
Cauliflower,Chennai,2022,1,Winter,26.57,2200,0,27.4,36.1,3165.0
Cauliflower,Chennai,2022,2,Winter,27.29,3165,0,3.9,29.2,2939.0
Cauliflower,Chennai,2022,3,Summer,28.39,2939,0,8.9,25.1,2623.0
Cauliflower,Chennai,2022,4,Summer,28.8,2623,0,14.1,22.7,1638.0
Cauliflower,Chennai,2022,5,Summer,28.51,1638,0,41.0,18.6,1082.0
Cauliflower,Chennai,2022,6,Monsoon,29.65,1082,0,163.4,19.5,536.0
Cauliflower,Chennai,2022,7,Monsoon,29.58,536,0,189.9,27.1,714.0
Cauliflower,Chennai,2022,8,Monsoon,28.54,714,0,215.7,30.7,1213.0
Cauliflower,Chennai,2022,9,Monsoon,29.51,1213,0,134.9,35.1,1731.0
Cauliflower,Chennai,2022,10,Autumn,28.74,1731,1,69.2,37.6,3247.0
Cauliflower,Chennai,2022,11,Autumn,28.68,3247,1,27.2,38.5,3897.0
Cauliflower,Chennai,2022,12,Winter,27.06,3897,0,0.2,33.0,3680.0
Cauliflower,Chennai,2023,1,Winter,27.32,3680,0,26.0,31.5,3638.0
Cauliflower,Chennai,2023,2,Winter,28.06,3638,0,4.6,30.6,3126.0
Cauliflower,Chennai,2023,3,Summer,29.81,3126,0,28.9,26.9,2284.0
Cauliflower,Chennai,2023,4,Summer,29.09,2284,0,13.1,23.2,1602.0
Cauliflower,Chennai,2023,5,Summer,29.72,1602,0,60.8,20.8,777.0
Cauliflower,Chennai,2023,6,Monsoon,28.85,777,0,155.1,23.7,711.0
Cauliflower,Chennai,2023,7,Monsoon,30.55,711,0,210.1,26.4,607.0
Cauliflower,Chennai,2023,8,Monsoon,30.65,607,0,195.1,30.4,1106.0
Cauliflower,Chennai,2023,9,Monsoon,30.34,1106,0,131.0,35.1,1895.0
Cauliflower,Chennai,2023,10,Autumn,27.97,1895,1,68.3,40.3,3365.0
Cauliflower,Chennai,2023,11,Autumn,29.95,3365,1,9.0,40.7,3975.0
Cauliflower,Chennai,2023,12,Winter,26.77,3975,0,44.9,38.5,3765.0
Cauliflower,Chennai,2024,1,Winter,27.59,3765,0,37.0,35.9,3573.0
Cauliflower,Chennai,2024,2,Winter,33.01,3573,0,23.1,29.2,3036.0
Cauliflower,Chennai,2024,3,Summer,30.06,3036,0,19.1,27.3,2497.0
Cauliflower,Chennai,2024,4,Summer,32.9,2497,0,0.0,21.5,1802.0
Cauliflower,Chennai,2024,5,Summer,32.86,1802,0,55.0,19.7,921.0
Cauliflower,Chennai,2024,6,Monsoon,31.54,921,0,143.3,23.5,386.0
Cauliflower,Chennai,2024,7,Monsoon,29.46,386,0,174.4,25.5,655.0
Cauliflower,Chennai,2024,8,Monsoon,34.47,655,0,173.0,32.5,931.0
Cauliflower,Chennai,2024,9,Monsoon,30.14,931,0,151.1,33.1,2057.0
Cauliflower,Chennai,2024,10,Autumn,28.39,2057,1,59.6,37.4,3378.0
Cauliflower,Chennai,2024,11,Autumn,29.01,3378,1,0.0,38.3,3950.0
Cauliflower,Chennai,2024,12,Winter,26.86,3950,0,33.0,39.6,4083.0
Peas,Delhi,2022,1,Winter,39.01,2250,0,0.0,36.4,3674.0
